aplikasi,fold,text,true,pred,status
Shopee,3,"Barangnya banyak.pilihan, dan harganya cukup terjangkau juga sy praktis belinya",positif,positif,BENAR
Shopee,3,mantap banyakin lagi diskon nya,positif,positif,BENAR
Shopee,3,Oke punya,positif,positif,BENAR
Shopee,3,bagus,positif,positif,BENAR
Shopee,3,"selama saya beli dishopee ndak ada kendala ,smoga shopee kedepannya tambah maju dan suksses",positif,positif,BENAR
Shopee,3,bagus berguna ..setiap belanja online sekarang saya hanya di shopee,positif,positif,BENAR
Shopee,4,suka banget kalo ongkir 0 rupiah .. semangat terus Sophee sukses selalu..❤️,positif,positif,BENAR
Shopee,4,"UP GRADEnya keren sangat membantu ,👌",positif,positif,BENAR
Shopee,4,sangat bagus,positif,positif,BENAR
Shopee,4,mudahan rezekinya,positif,positif,BENAR
Shopee,4,saya suka shopee bagus,positif,positif,BENAR
Shopee,4,mantap,positif,positif,BENAR
Shopee,4,sangat recommended buat belanja d sini,positif,positif,BENAR
Shopee,4,mantap,positif,positif,BENAR
Shopee,4,senangg,positif,positif,BENAR
Shopee,4,sangat puas,positif,positif,BENAR
Shopee,4,membantu berbelanja,positif,positif,BENAR
Shopee,4,memuaskan,positif,positif,BENAR
Shopee,4,ok...👍,positif,positif,BENAR
Shopee,4,ok,positif,positif,BENAR
Shopee,4,"Merasa terbantu belanja dishopee,nggak harus datang ketoko,kalau barang nggak sesuai pesanan bisa ngajuin pengembalian,cukup tunggu dirumah,barang sampai",positif,positif,BENAR
Shopee,4,shopee keren banget 👍,positif,positif,BENAR
Shopee,4,murah dan gratis ongkir,positif,positif,BENAR
Shopee,4,sangat membantu,positif,positif,BENAR
Shopee,4,Bagus lah,positif,positif,BENAR
Shopee,4,shopee memang keren tolong banyakin promonya sama voucher juga,positif,positif,BENAR
Shopee,4,baik,positif,positif,BENAR
Shopee,4,apk ini sagat bagus saya suka,positif,positif,BENAR
Shopee,4,mantappppp,positif,positif,BENAR
Shopee,4,Good aplikasi belanja online banyak promo dan barang lengkap apa saja yang dicari pasti ada Terima kasih,positif,positif,BENAR
Shopee,4,memudahkan,positif,positif,BENAR
Shopee,4,bagusss,positif,positif,BENAR
Shopee,4,bagus,positif,positif,BENAR
Shopee,4,Mantap oke banget,positif,positif,BENAR
Shopee,4,sangat baik dan seru,positif,positif,BENAR
Shopee,4,sangat puas,positif,positif,BENAR
Shopee,4,Alhamdulilah tepat waktu.,positif,positif,BENAR
Shopee,4,mantap!!! bikin hidup lebih hidup,positif,positif,BENAR
Shopee,4,mantap,positif,positif,BENAR
Shopee,4,shopee meamang mantap,positif,positif,BENAR
Shopee,4,yaa pkoknya bagus dah ini aplikasi kalen harus instal,positif,positif,BENAR
Shopee,4,semakin suka belanja di shopee...,positif,positif,BENAR
Shopee,4,bagus banget,positif,positif,BENAR
Shopee,4,shopee selalu menemani disaat berbelanja,positif,positif,BENAR
Shopee,4,bagus simple,positif,positif,BENAR
Shopee,4,bagus,positif,positif,BENAR
Shopee,4,ok,positif,positif,BENAR
Shopee,4,Aplikasi yg saat membantu kalau mls belanja offline,positif,positif,BENAR
Shopee,4,mantap,positif,positif,BENAR
Shopee,4,pesanan selalu aman cuman mohon percepat kesampaian pesanan,positif,positif,BENAR
Shopee,4,memudahkan dalam berbelanja segala kebutuhan bravo shopee,positif,positif,BENAR
Shopee,4,baik,positif,positif,BENAR
Shopee,4,bagusss bgt walaupun kadang sering ketipu beli iphone yang datang semen 1 setengah kilo,positif,positif,BENAR
Shopee,4,bagus,positif,positif,BENAR
Shopee,4,barang selalu sesuai dengan pesanan yg sya pesan dan pelayanan pengiriman selalu tepat waktu.,positif,positif,BENAR
Shopee,4,sangat membantu dalam memenuhi kebutuhan saya,positif,positif,BENAR
Shopee,4,slama beli transaksi bnyak bagusnya dahh cocok lah,positif,positif,BENAR
Shopee,4,shopee sangat baik,positif,positif,BENAR
Shopee,4,Cuman mau bilang keren,positif,positif,BENAR
Shopee,4,gk prnh kcewa slma blnja di Shopee,positif,positif,BENAR
Shopee,4,pengiriman cepat dan bisa di cek dulu sebelum bayar. itu yg aku suka,positif,positif,BENAR
Shopee,4,Sesuai dengan apa yang di iklankan,positif,positif,BENAR
Shopee,4,brngnya murah dan terjangkau pengbaliannya mudah,positif,positif,BENAR
Shopee,4,Bagus,positif,positif,BENAR
Shopee,4,Senang belanja diShopee.,positif,positif,BENAR
Shopee,4,bagus,positif,positif,BENAR
Shopee,4,mantap,positif,positif,BENAR
Shopee,4,bagus dan menarik,positif,positif,BENAR
Shopee,4,"Belanja makin mudah, smoga mnjadi berkah.",positif,positif,BENAR
Shopee,4,Bagus,positif,positif,BENAR
Shopee,4,sangat bagus dan membantu,positif,positif,BENAR
Shopee,4,best,positif,positif,BENAR
Shopee,5,like 10.000.000 kali,positif,positif,BENAR
Shopee,5,Bagus banget Game Shope nya,positif,positif,BENAR
Shopee,5,mantap baget hargaya,positif,positif,BENAR
Shopee,5,barang sudah d trima Alhamdulillah sesuai dg pesanan,positif,positif,BENAR
Shopee,5,Belanja menjadi sangat mudah melalui Shopee,positif,positif,BENAR
Shopee,5,sangat membantu,positif,positif,BENAR
Shopee,5,"sangat sangat membantu , dan bisa juga buat kita banding banding harga",positif,positif,BENAR
Shopee,5,"Belanja secara online? di Shopee sj, memuaskan dan tdk mengecewakan, pengembalian dana juga baik jika ada barang yang tdk sesuai dgn apa yg kita lihat di iklannya.. Belanja??? di Shopee aja...",positif,positif,BENAR
Shopee,5,shopee mantap banyak gratis ongkir walaupun belanja sedikit..tingkatkan terus ya,positif,positif,BENAR
Shopee,5,terbaik 😎,positif,positif,BENAR
Shopee,5,tempat belanja paling komplit se dunia,positif,positif,BENAR
Shopee,5,mantap banget kak keluar kondar nya👍👍👍katanya berizin dan diawasi ojk tapi penagihan nya barbar banget kek pinjol ilegal,negatif,negatif,BENAR
Shopee,5,Aku pengguna baru ku kasih bintang 4 dlu ya sejauh ini oke semua terjangkau dari harga ongkir dan kwalitas sesuai yg tertera tolong dipertahankan ya kakak terimakasih 🙏 (edit kak) makasih pelayanan bagus harga terjangkau untuk pengiriman mohon ditingkatkan lagi makasih,positif,positif,BENAR
Shopee,5,apl yg sangat apik,positif,positif,BENAR
Shopee,5,"untuk versi terbaru lumayan sedikit smooth meski agak berat juga pas pertama loading dan skrol menu. SARAN & MASUKAN; Di bagian penilaian dan ulasan di menu ( Dgn Foto/Video ) terasa berat banget pas mau lihat gambar atau video nya, terkadang kaya lag gak bisa di skrol, padahal versi sebelum nya tidak seperti ini mohon ini untuk di tinjau lagi dan diperbaiki. terimakasih",positif,positif,BENAR
Shopee,5,ok,positif,positif,BENAR
Shopee,5,jos,positif,positif,BENAR
Shopee,5,Makin kesini shoope makin JELEK. makin kesini makin besar potongan untuk seller. capai 21%,negatif,negatif,BENAR
Shopee,5,muantab,positif,positif,BENAR
Shopee,5,terimakasih saldonya bisa ditarik benar,positif,positif,BENAR
Shopee,5,baguss sii,positif,positif,BENAR
Shopee,5,bnyak brang yg d jual sangat membantu,positif,positif,BENAR
Shopee,5,terbaik,positif,positif,BENAR
Shopee,5,kenapa potongan semakin besar Shopi kami tercekik dengan potongan administrasi.tolong kebijakanya lebih di fikirkan untuk kami UMKM. mohon responya,negatif,negatif,BENAR
Shopee,5,"shopee makin hebat pengiriman cepat, amanah barang""semua ada apa yg kita perlukan semua ada di shopee, Terima kasih shopee.",positif,positif,BENAR
Shopee,5,belanja di shopee sangat memuaskan.Terimakasih shopee,positif,positif,BENAR
Shopee,5,aplikasi nya sangat bagus,positif,positif,BENAR
Shopee,5,"Pengalaman saya belanja di Shopee 👍👍👍💕 tp harus pandai2 dan teliti dalam berbelanja. Kadang iklan sm barang beda. contoh iklannya yg dijual sunco 2 ltr, tp yg muncul sunco 1 ltr.",negatif,negatif,BENAR
Shopee,5,ok,positif,positif,BENAR
Shopee,5,senang belanja di shopee,positif,positif,BENAR
Shopee,5,"saya merasa sangat terbantu dg adanya merchant shop ini, bisa cari dan dapatkan apapun di sini,mantapp",positif,positif,BENAR
Shopee,5,mantap,positif,positif,BENAR
Shopee,5,baik,positif,positif,BENAR
Shopee,5,belanja murah,positif,positif,BENAR
Shopee,5,"mudah untuk berbelanja apa yang di butuh kan,",positif,positif,BENAR
Shopee,5,Belanja aman dan nyaman,positif,positif,BENAR
Shopee,5,bagus,positif,positif,BENAR
Shopee,5,sangat bagus bisa untuk berbelanja online,positif,positif,BENAR
Shopee,5,shope keren,positif,positif,BENAR
Shopee,5,"kalo bikin iklan yang ngotak , saya cuma pingin liat konten yang lain malah liat konten elu",negatif,negatif,BENAR
Shopee,5,puasss,positif,positif,BENAR
Shopee,5,baik pelayanannya tidak laama,positif,positif,BENAR
Shopee,5,bintang 1 aja lah udh malas sama pengantaran barang paket di shopee Bru sampai 1 hri di alamat tujuan tiba² langsung di retur tanpa di antara di rumah,negatif,negatif,BENAR
Shopee,5,hampir sempurna untuk semua opsi,positif,positif,BENAR
Shopee,5,shopi sangat membantu,positif,positif,BENAR
Shopee,5,aplikasi mantap banyak diskon promo,positif,positif,BENAR
Shopee,5,bagus,positif,positif,BENAR
Shopee,5,mantap,positif,positif,BENAR
Shopee,5,shoppy ga pernah ngecewain..barang selalu datang sesuai pesanan,positif,positif,BENAR
Shopee,5,auto instal aplikasi ini. giliran paket bermasalah pihak shopee mlempem tidak fast respon.yuk pindah aplikasi hijau aja,negatif,negatif,BENAR
Shopee,5,belanja jadi mudah dan ga ribet,positif,positif,BENAR
Shopee,5,bagus,positif,positif,BENAR
Shopee,5,terbaik,positif,positif,BENAR
Shopee,5,sangat membantu dlm blanja gk ribet..,positif,positif,BENAR
Shopee,5,aduh murah oi dari pada lazada,positif,positif,BENAR
Shopee,5,ok,positif,positif,BENAR
Shopee,5,bagus apk nya,positif,positif,BENAR
Shopee,5,mantap,positif,positif,BENAR
Shopee,5,aplikasi mudah dimengerti,positif,positif,BENAR
Shopee,5,sangat membantu,positif,positif,BENAR
Shopee,5,baguss,positif,positif,BENAR
Shopee,5,"sangat membantu, baik untuk berbelanja maupun menghasilkan uang",positif,positif,BENAR
Shopee,5,👍ok,positif,positif,BENAR
Shopee,5,mantap,positif,positif,BENAR
Shopee,5,sangat Agus sekali,positif,positif,BENAR
Shopee,5,lope lope bgt sama aplikasi iniiiiiii,positif,positif,BENAR
Shopee,5,menantu aplikasi nya,positif,positif,BENAR
Shopee,5,"banguuusss pake bingit, jangan ragu, di coba aja dulu",positif,positif,BENAR
Lazada,1,siapa juga sih yg mau ganti² akun lazada daftar ulang cape bang. cuma mau gimana akun pertama kalau mau login pakai id ga bisa. gua kan suka ganti hp karna bosen. terus buat baru akun ke 2 mau login kartu 3 gua ada nomor yg sama ubah nomor ponsel ke yg baru ga bisa gagal terus . itu kartu aneh sial masa ada 3 facbok 1 nomor trdftar BCA juga sekarang mau daftar baru lagi pakai nomor baru ga bisa juga cape gua pakai lazada ribet login ulang akun lama pakai baru dgn id ga bisa. pindah aja lah,negatif,negatif,BENAR
Lazada,1,sangat bagus,positif,positif,BENAR
Lazada,1,Beri layanan kualitas terbaik kepada konsumen,positif,positif,BENAR
Lazada,1,terima kasih lazada,positif,positif,BENAR
Lazada,1,banyak toko penipu. mending di shopee. pasti pasti aja toko nya. klo disini banyak penipu nya.,negatif,negatif,BENAR
Lazada,1,lazada keren,positif,positif,BENAR
Lazada,1,mantap.,positif,positif,BENAR
Lazada,1,Aplikasi membagongkan untuk daftar aja susah bgt .baru daftar akun ke kunci padahal hp baru no baru akun baru.nyesel download aplikasi ini.,negatif,negatif,BENAR
Lazada,1,aplikasinya aneh aku mau daftar akun aku selalu suruh telepon orang dan ditulisan nya akun anda terkunci sampai 9 akun sama ajah 😩😟,negatif,negatif,BENAR
Lazada,1,beli pulsa ga masuk masuk aplikasi tolol,negatif,negatif,BENAR
Lazada,1,"halo lazada .. ini gimana ceritanya ? paket saya gak sampe sampe..padahal pake prioritas loh...pesan dari tgl 27 Agustus,terus dipastikan sampai 29 Agustus sampai...setelah 29 ada notip di undur tgl 1 . skrg sudah tgl 1 . sampai skrg pun barang gak sampai...udah di chat lazada nya..katanya barang sudah ditangan kurir sejak tgl 30...tapi sampai hari jni barang gak sampai sampai",negatif,negatif,BENAR
Lazada,1,good,positif,positif,BENAR
Lazada,1,saya sangat suka,positif,positif,BENAR
Lazada,1,mantap,positif,positif,BENAR
Lazada,1,apk sial gua udah hampir 5 tahun pake lazada tapi baru ini duit gua di sedot 503000 RB tanpa alesan apapun babi,negatif,negatif,BENAR
Lazada,1,Aman cepat dan terpercaya,positif,positif,BENAR
Lazada,1,Sudah tidak mau pakai lazada lagi 3x sy belanja barang dan barang yg datang sangat tidak sesuai dgn postingan.. apakah lazada tdk punya kebijakan atau apalah itu untuk mencegah para penipu yg berjualan di aplikasi ini? sangat2 kecewa,negatif,negatif,BENAR
Lazada,1,apk g jelas anjinggg mau login malah pelanggaran pelanggaran pernah login aja kaga pukii,negatif,negatif,BENAR
Lazada,1,bagus,positif,positif,BENAR
Lazada,1,mudah dan amanah,positif,positif,BENAR
Lazada,1,rekomendasi belanja online,positif,positif,BENAR
Lazada,1,baik sekali,positif,positif,BENAR
Lazada,1,Lazada banyak promonya.. 👍,positif,positif,BENAR
Lazada,1,Akun lama sekarang jarang banget di kasih gratis ongkir selama berminggu-minggu... beda sama akun baru sering dapat gratis ongkir...,negatif,negatif,BENAR
Lazada,1,lazada kenapa 2 hari ini enggak ada sinyal terus padahal sinyalku full ada internetnya aku buka aplikasi lazada sekarang enggak ada sinyal terus apa bisa di perbaiki aplikasinya supaya bisa terhubung dengan internet buka aplikasi lain bisa,negatif,negatif,BENAR
Lazada,1,"next update coba diganti warna backgroundnya jgn cuma putih polos monoton banget bikin cepet bosen, coba diubah ui nya buat lebih berwarna",negatif,negatif,BENAR
Lazada,1,muantap,positif,positif,BENAR
Lazada,1,sangat paten,positif,positif,BENAR
Lazada,1,"ga jelas, org baru mau pake apk ini udh kekunci lgi aja akun nya",negatif,negatif,BENAR
Lazada,1,paket udah d bayar kok sebulan lebih nggak nyampe sampai skrng..mau mjnta dana kembali...susahnya minta ampun...,negatif,negatif,BENAR
Lazada,1,sangat suka,positif,positif,BENAR
Lazada,1,bagus,positif,positif,BENAR
Lazada,1,sangat puas,positif,positif,BENAR
Lazada,1,mantab......,positif,positif,BENAR
Lazada,1,mantapppp,positif,positif,BENAR
Lazada,1,di aplikasi lazada banyak sekali para penjual yang menipu.. belinya apa yang di kirim barang apa sangat tidak amanah,negatif,negatif,BENAR
Lazada,1,bagus,positif,positif,BENAR
Lazada,1,bagus sangat membantu,positif,positif,BENAR
Lazada,1,bagus,positif,positif,BENAR
Lazada,1,TOP,positif,positif,BENAR
Lazada,1,slalu terdepan... keren sangatttt,positif,positif,BENAR
Lazada,1,saya suka blnja dilazada,positif,positif,BENAR
Lazada,1,"Satu poin MINUS LAZADA dibanding Shopee, Proses pengembalian Dana Ribet, dan VERIFIKASI PENARIKAN DANA KE BANK/EWALET SANGAT LAMA...walaupun pengembalian dana dari seller sudah dikembalikan ke Dompet Lazada..",negatif,negatif,BENAR
Lazada,1,keerrrrreeennn,positif,positif,BENAR
Lazada,1,good,positif,positif,BENAR
Lazada,1,keren,positif,positif,BENAR
Lazada,1,baik,positif,positif,BENAR
Lazada,1,lazada debes,positif,positif,BENAR
Lazada,1,aplikasi ini bagus,positif,positif,BENAR
Lazada,1,cepet sampe babarang sesuai,positif,positif,BENAR
Lazada,1,baik,positif,positif,BENAR
Lazada,1,mantap,positif,positif,BENAR
Lazada,1,bagus,positif,positif,BENAR
Lazada,1,lazada aneh ih masa paylater udah di bayar saldonya GK masuk masih nol aja udah sekarang ongkir nya mahal2 bnget gimana pelanggan GK PDA kabur kalau gitu caranya dulu sering bnget blnja di lazada sekarang ongkir nya mahal bngt jadi mikir2 lagi mau beli barang di lazada,negatif,negatif,BENAR
Lazada,1,emang pas dan cocok,positif,positif,BENAR
Lazada,1,kemaren aku tertipu oleh toko di lazada...beli mesin cukur datang sendal jepit....harap toko yg seperti itu di block aja...merusak nama baik,negatif,negatif,BENAR
Lazada,1,barang yg sesuai jadi ketagihan belanja di lazada,positif,positif,BENAR
Lazada,1,"Aku setia sama lazada setiap minggu belanja, walaupun sering kecewa sama barang yg ga sesuai, blm pernah retun pengiriman ga tepat waktu kadang sampai malam jam 23. terakhir gagal pengiriman harusnya tgl 3 di konfirmasi tgl 6 taunya tgl 4 datang pas ga da org dirumah. yg salah siapa yg kena suster siapa.",negatif,negatif,BENAR
Lazada,1,mantab,positif,positif,BENAR
Lazada,1,baik,positif,positif,BENAR
Lazada,1,mudah,positif,positif,BENAR
Lazada,1,"hati2,banyak seller yg nipu di aplikasi ini,saya sendiri yg jadi korban",negatif,negatif,BENAR
Lazada,1,harga yang merakyat barang rasa pejabat,positif,positif,BENAR
Lazada,1,lebih murah hemat tampa ongkir pula,positif,positif,BENAR
Lazada,1,"sejauh ini cuma lazada aplikasi e-commerce yg sellernya kebanyakan scammer (penipu), saran gw sih mending lo perketat sitem pendaftaran biar seller nakal atau scammer ini banyak berkurang",negatif,negatif,BENAR
Lazada,1,"aplikasi jelek, org gaada yg co tiba” udh ada keterangan dikirim, udh gitu iklan kucai ga dipencet tiba” ke aplikasi",negatif,negatif,BENAR
Lazada,1,bagus,positif,positif,BENAR
Lazada,1,ok,positif,positif,BENAR
Lazada,1,debt Collectornya ngeri di sini. di teror terus sampe keluar kebun binatang,negatif,negatif,BENAR
Lazada,1,"kenapa akun gua di banned, padahal baru buat baru",negatif,negatif,BENAR
Lazada,2,discount nya lumayan bnyk proses nya cepat,positif,positif,BENAR
Lazada,2,parah udah ga ada gratis ongkir😩,negatif,negatif,BENAR
Lazada,2,OK mantap,positif,positif,BENAR
Lazada,2,slalu sesuai dengan pesanan,positif,positif,BENAR
Lazada,2,pengiriman ok,positif,positif,BENAR
Lazada,2,kalo bikin iklan itu yang bener bangst,negatif,negatif,BENAR
Lazada,2,sekarang LAZADA udah tidak seperti dulu.....sekarang udah banyak toko penipu...dan heran nya selalu di diemin aja....kecewa dengan LAZADA yg sekarang isi nya toko bodong.,negatif,negatif,BENAR
Lazada,2,terbaik,positif,positif,BENAR
Lazada,2,mangga dkirim cepat,positif,positif,BENAR
Lazada,2,"Kenapa gabisa klaim voucher pengguna baru ya? padahal baru install dan baru bikin akun, niatnya mau coba aplikasi ini, tapi udah dikasih ketidaknyamanan",negatif,negatif,BENAR
Lazada,2,bagus,positif,positif,BENAR
Lazada,2,sangat bagus,positif,positif,BENAR
Lazada,2,"lazada adalah aplikasi belanja online paling cacat yg pernah saya tmukan , saya pernah pesan amplifier bluetooth,yang dikirim botol minuman Cleo😂 kalo dishope teman pernah alamin hal yang sama ,pihak shope langsung blokir permanen sipenjual dan uang kmbli ,beda cerita dilazada ,tidak ada tindakan apa² untuk penjual yg tidak amanah, bintang 0 untuk aplikasi lazada ,diulasan saya kasih bintang 5 agar naik dan bisa dibaca penguna baru ,sblm menyesal kedepan karena salah memilih aplikasi belanja 🙏",negatif,negatif,BENAR
Lazada,2,bisa gak sih iklan nya gausah langsung bikin saya masuk ke lazada? saya lagi nonton drama jadi susah nyebelin tau,negatif,negatif,BENAR
Lazada,2,mantap,positif,positif,BENAR
Lazada,2,"lazada tak punya pengiriman sendiri, harga barang cepat ber ubah ubah, kadang harga tinggi kadang rendah.",negatif,negatif,BENAR
Lazada,2,lazada muantap coy sangat berguna buat masyarakat buanyakkkkkkk,positif,positif,BENAR
Lazada,2,oke,positif,positif,BENAR
Lazada,2,senang belanja lazada,positif,positif,BENAR
Lazada,2,keren,positif,positif,BENAR
Lazada,2,mantap parianya,positif,positif,BENAR
Lazada,2,mantap,positif,positif,BENAR
Lazada,2,"harga bersahabat, pengiriman cepat",positif,positif,BENAR
Lazada,2,lazada oke,positif,positif,BENAR
Lazada,2,oke😊,positif,positif,BENAR
Lazada,2,puas,positif,positif,BENAR
Lazada,2,punya kurir pada ga tangung jawab saya nunggu pesanan sampai 10 hari ga datang datang . aplikasi ga jelas,negatif,negatif,BENAR
Lazada,2,Aplikasi belanja online paling ga aman gabisa nyaring toko yang palsu dan penipuan banyak banget penipuan,negatif,negatif,BENAR
Lazada,2,akun saya eror Mulu yg bernama bang Andri ga bisa cekout tolong normal lagi akun saya,negatif,negatif,BENAR
Lazada,2,"mudah dan praktis,poko nya lazada mantap",positif,positif,BENAR
Lazada,2,tolong pihak lazada ..itu yg mengatasnamakan kurir ninja banyak penipuan.. kita di telpon telpon..dengan alasan paket sy salah kirim ke alamat lain..padahal mau nipu,negatif,negatif,BENAR
Lazada,2,okok,positif,positif,BENAR
Lazada,2,mantab,positif,positif,BENAR
Lazada,2,"percuma kumpulin point tapi gak bisa digunakan, karna harganya sama aja mahal2 juga. ditambah skrg gak ada gratis ongkir sama sekali. gak bisa pilih vouchernya tapi otomatis. gak banget dah mending toko oren masih ada gratis ongkirnya. malah makin mahal lazada padhal peminatnya gak banyak2 amat",negatif,negatif,BENAR
Lazada,2,"hay lazada ,, sekarang koin lazada jadi susah di pakai karana hampir gax ada potongan koin cuman 1% sampai 25% jadi gax ke pakai tuh koin nya ,, apakah ituh di atur lazada ataw di atur penjual ( seller )",negatif,negatif,BENAR
Lazada,2,"toko tokonya banyak yg tidak amanah, untuk lebih baiknya tk dicek dulu jangan asal masuk, kasian tk2 yg amanah",negatif,negatif,BENAR
Lazada,2,bagus semua nya,positif,positif,BENAR
Lazada,2,mntab,positif,positif,BENAR
Lazada,2,UNTUK PIHAK LAZADA YANG TERHORMAT. MOHON LEBIH BIJAK LAGI INI SUDAH KE 2 KALI NYA AKUN SAYA TERKUNCI. SAYA HANYA INGIN MENGECEK PESANAN SAYA DI LAZADA LALU MENDADAK SINYAL SAYA HILANG DAN SAYA KELUAR DARI APLIKASI BEBERAPA SAAT SAYA KEMBALI AKUN SAYA TERKUNCI. JADI UNTUK LEBIH SINGKAT NYA SAYA GA SUDI BERBELANJA DISINI LAGI LEBIH BAIK TOKO OREN!,negatif,negatif,BENAR
Lazada,2,jjoossssssss,positif,positif,BENAR
Lazada,2,barang nya bagus bagus👍,positif,positif,BENAR
Lazada,2,"aplikasi ga jelassss, aku beli barang 2 kali ga dikirim dengan benar, kurirnya bilangnya dah di anter ke alamat padahal belum, harusnya bisa ngasih keterangan yang jelas lah kenapa ga bisa dateng paketnya, udah nunggu sampe 3 minggu lebih malah ternyata dibatalin. ongkirnya jg gila banget, dann iklannya jelek! ganggu aja kalau lagi buka web atau apa malah muncul iklan lazada, kalau iklannya bagus mah gapapa, ini iklannya burik, jelek, ga jelas, bikin emosi aja setiap iklan lazada muncul.",negatif,negatif,BENAR
Lazada,2,perfect,positif,positif,BENAR
Lazada,2,makasih mantap,positif,positif,BENAR
Lazada,2,mantaaap cepattt,positif,positif,BENAR
Lazada,2,sangat baik..,positif,positif,BENAR
Lazada,2,bagus banyak promo + gratis ongkir,positif,positif,BENAR
Lazada,2,mantap,positif,positif,BENAR
Lazada,2,sangat kecewa sama lazada semua nomer kurir yang terdaftar di lazada gak ada WA nya semua pengiriman lambat nomer kurir nya gak ada WA nya semua tolong kurir lazada di perbaiki lagi tolong nomor kurir nya kasih nomor WA nya yang di daftar kan di lazada,negatif,negatif,BENAR
Lazada,2,"awal bagus ak ksih ranting 5 skrg ak kasih 3 makin lama sistem pemesan dn pengiriman lambat bgt prosesnya dulu jkt ke sragen jateng 3-4 hr skrang 6-7 hri, beda sam tetengga masih 3-4hr ud sampe...",negatif,negatif,BENAR
Lazada,2,bagus...pengiriman so faster...,positif,positif,BENAR
Lazada,2,mantap,positif,positif,BENAR
Lazada,2,"masa pembayaran via dana atau bri tidak ada,,mau bayar lazbon ribettt",negatif,negatif,BENAR
Lazada,2,barang telat.kirim dari subang ke bandung kenapa lewat cirebon kan aneh.udah gitu di cirebon diem disitu 3 hari.apakah dari cirebon ke bandung selama itu perjalananya? sebagai catatan itu expedisinya ninja,negatif,negatif,BENAR
Lazada,2,produk bgus hrga mrah...,positif,positif,BENAR
Lazada,2,good,positif,positif,BENAR
Lazada,2,saya edit ya untuk ulasannya untuk belanja di lazada semua pengalaman yang baik mulai dari harga ongkir dll. tapi yang saya sesalkan adalah untuk yang pengiriman melalui ekpedisi ninjavan sangat lama dan apakah data pelanggan bocor atau bagaimana. sehari saya dapat WA 4 nomor tak di kenal bilang paket tertukar tidak bisa di kirim di suruh screenshot riwayat pesanan dll. yang ujung²nya di suruh scan barcode dan ternyata di suruh membayar. ini sangat mengganggu sekali ya. tolong di tindaklanjuti,negatif,negatif,BENAR
Lazada,2,"Kebanyakan animasi,, aplikasi nya agak berat legg ,, parahhh",negatif,negatif,BENAR
Lazada,2,mantap,positif,positif,BENAR
Lazada,2,wow ternyata diskonnya besar-besaran 🙏🙏😊😊😊😊😊😊😊😊😊👍👍👍👍👍👍👍,positif,positif,BENAR
Lazada,2,sangat ngebantu top banget,positif,positif,BENAR
Lazada,2,"lazada mantap, nyaman, aman & terpercaya...",positif,positif,BENAR
Lazada,2,saya beli secara COD saja! kirim secara qrist tidak tahu caranya. SELAIN COD PEMBELIAN BATAL!,negatif,negatif,BENAR
Lazada,3,proses retur yang gak pasti... apk gak tanggungjawab,negatif,negatif,BENAR
Lazada,3,ok,positif,positif,BENAR
Lazada,3,Harganya terlalu mahal bisa di murahin sedikit harganya,negatif,negatif,BENAR
Lazada,3,barang sesuai pesanan,positif,positif,BENAR
Lazada,3,"ongkir nya mahal banget bisa sampe 40k ke atas, ongkirnya melebihi harga barang",negatif,negatif,BENAR
Lazada,3,barang belum datang ke tempat malah di batalkan dan di kembalikan ke penjual udah gitu tombol batalnya juga di batalin sendiri dan diganti harus bayar dulu lewat pembayaran non tunai dan di batalkan tidak bisa dilanjutkan juga ga datang datang padahal bbayarnya bisa ke kurir kalau barang udah datang,negatif,negatif,BENAR
Lazada,3,"respon pengajuan masalah sangat lambat, pada no baru tetapi akun langsung terkunci",negatif,negatif,BENAR
Lazada,3,"lazada mahal Ongkir ga prnh turun, barang mahal mahal, banyak seler tipuan,ga amanah👎",negatif,negatif,BENAR
Lazada,3,bgus skli,positif,positif,BENAR
Lazada,3,oke,positif,positif,BENAR
Lazada,3,gila ongkir lazada mahal kali 79 rb pas mau checkout jadi 300 rb hadee,negatif,negatif,BENAR
Lazada,3,"knp sya tdk bisa transaksi di lazada paylater, padahal limitnya 1,6 jt",negatif,negatif,BENAR
Lazada,3,ok,positif,positif,BENAR
Lazada,3,mantappppp,positif,positif,BENAR
Lazada,3,"Saya sudah simpan banyak barang di keranjang,tapi kawan saya yg sudah pesan duluan kok barangnya tidak sesuai yg di gambar,padahal sudah bayar mahal mau lanjut check out tapi masih ragu🥺",negatif,negatif,BENAR
Lazada,3,mudah dan lengkap,positif,positif,BENAR
Lazada,3,sangat memuaskan,positif,positif,BENAR
Lazada,3,proses apa aj cepat,positif,positif,BENAR
Lazada,3,sangat membantu bagi orang yg sibuk kerja,positif,positif,BENAR
Lazada,3,"pembayaran paylater makin susah aja,harusnya bisa qris,,ini malah dana juga ngga bisa..payah",negatif,negatif,BENAR
Lazada,3,"panen event dapet vc 15k tapi gabisa di pake, udah chat cs engga membatu sama sekali. buat apa ngasih hadiah kalo ga bisa di pake",negatif,negatif,BENAR
Lazada,3,mantap,positif,positif,BENAR
Lazada,3,ok,positif,positif,BENAR
Lazada,3,"fitur nya sudah bagus ada potongan dengan lazkoin, tapi tolong dong buat pihak lazada kasih kami gratis ongkir, min dibawah 50 RB, skrang ini gratis ongkir nya mahal sekali min 115rb itupun hanya di potong 10rb, lama lama bisa pindah ke e-commerce sebelah, padahal sedang senang senang nya belanja di lazada",negatif,negatif,BENAR
