aplikasi,fold,text,true,pred,status
Lazada,4,lazada yang paling ku andalkan the best markotop semoga tidak mengecewakan pelanggan 👍👍👍,positif,negatif,SALAH
Lazada,4,banyak barang tidak sesuai,negatif,positif,SALAH
Lazada,4,godd,netral,positif,SALAH
Lazada,4,lumayan lah,netral,positif,SALAH
Lazada,4,"slalu tersedia apapun yg kita mau,keren lah pokoknya mh",positif,negatif,SALAH
Lazada,4,udah selesai di download aplikasinya tapi nggak bisa masuk,negatif,positif,SALAH
Lazada,4,"Aplikasinya sangat bagus, dan mudah di gunakan semenjak ada aplikasi lazada belanja jadi mudah tapi tolong di perbagus lagi yaa terima kasih🙏🙏🙏🙏💪",positif,negatif,SALAH
Lazada,4,"aturan pengaduan customer ke cs, customer harus angkat telfon dari pihak cs, aturan apa itu....????????",negatif,positif,SALAH
Lazada,4,ga sesuai iklan katanya gratis ongkir kenyataannya tetap bayar ongkir,negatif,positif,SALAH
Lazada,4,woy lazadaaa kemanaaa gratis ongkir luuuuuu.,negatif,positif,SALAH
Lazada,4,"Jujur saya pelanggan setia lazada, cuman saya mau memberi saran mohon untuk nama Bank BSI di masukan sehingga saya bisa membayar paylater atau barang apapun dengan mudah terimakasih 🙏😊",netral,negatif,SALAH
Lazada,4,Tolong buka akun google di aplikasi ini,netral,positif,SALAH
Lazada,4,dari tahun ke tahun semakin buruk saja pelayanannya.dibandingkan brand sebelah,negatif,positif,SALAH
Lazada,4,pesan saya cuman minta barang yang sesuai kita pesan,netral,positif,SALAH
Lazada,4,terimakasih,netral,positif,SALAH
Lazada,4,jagan pernah putus tetaplah bersatu,netral,positif,SALAH
Lazada,4,"Voucher Dan Lazreward Sangat Menarik Sekali Untuk Potongan Belanja, Terima Kasih.",positif,negatif,SALAH
Lazada,5,Masih yang terbaik cod nya,positif,negatif,SALAH
Lazada,5,aplikasi bagus dan saya suka belanja di sini . pengiriman sangat cepat,positif,negatif,SALAH
Lazada,5,pengiriman Dan pengemasan barang cepat Dan rapi👍🏻👍🏻👍🏻,positif,negatif,SALAH
Lazada,5,totong diperbaiki sekaran pengiriman nya sering lambat,negatif,positif,SALAH
Lazada,5,pesanan selalu gagal!!,negatif,positif,SALAH
Lazada,5,ongkirnyalebih mahall,negatif,positif,SALAH
Lazada,5,Ada apa dengan lazada,netral,positif,SALAH
Lazada,5,ongkir segede gunung,negatif,positif,SALAH
Lazada,5,saya kasih bintang tiga dulu iya kalau cantik datang barang yg saya pesan saya tambahin bintangnya 👌🙏,netral,negatif,SALAH
Lazada,5,seru ada belanja 100 rupiah,positif,negatif,SALAH
Lazada,5,ongkir gk ngotak,negatif,positif,SALAH
Lazada,5,pengguna baru,netral,positif,SALAH
Lazada,5,aku percaya,netral,positif,SALAH
Lazada,5,pengiriman nya agak lambat,negatif,positif,SALAH
Lazada,5,lazada expedisinya jelekk kyak ninja van. jgn blanja dilazada lg banyak penipu,negatif,positif,SALAH
Lazada,5,netral,netral,positif,SALAH
Lazada,5,alhamdulillah,netral,positif,SALAH
Lazada,5,Sangat membantu untuk keperluan kita,positif,negatif,SALAH
Lazada,5,"akun saya ada di hp yang rusak tapi tali akun nya saya inget,tapi pas mau di buka akun nya akun lazada nya di kunci gimnq ya cara buka kunci nya",netral,negatif,SALAH
Lazada,5,aplikasi belanja online yang okzzz,positif,negatif,SALAH
Lazada,5,"kadang lemot kadang oke🤔, jaringan sinyal sy bgus padahal",netral,positif,SALAH
Lazada,5,"min jujur puas banget sama diskon pengguna baru, tapi tapi tapi boleh ga Adain lagi soalnya nguntungin banget🤭",positif,negatif,SALAH
Lazada,5,sangat mudah berbelanja d Lazada tidak sulit,positif,negatif,SALAH
Lazada,5,"aplikasi brengsek, sampah tidak tanggung jawab",negatif,positif,SALAH
Lazada,5,maksimalkan gratis ongkir nya bos kuh,netral,negatif,SALAH
Lazada,5,suka bangtz Barang nya jos,positif,negatif,SALAH
Lazada,5,jangan lupa ya KK kunci l bunga nya yang tekiro,netral,positif,SALAH
Lazada,5,♥️💕😊,netral,positif,SALAH
Lazada,5,"𝙲𝚊𝚛𝚊,𝙱𝚊𝚝𝚊𝚕𝚔𝚊𝚗 𝙿𝚎𝚗𝚐𝚊𝚓𝚞𝚊𝚗 Lazbon 𝙻𝚊𝚗𝚜𝚞𝚗𝚐 Hubungi O𐌇2l𝟳𝟳𐌇𐌇𝟯𝟱𐌇𝟰",netral,positif,SALAH
Blibli,1,Semoga Blibli dapat dipercaya untuk seterusnya dan amanah selalu.,netral,positif,SALAH
Blibli,1,yaa,netral,positif,SALAH
Blibli,1,warbiasa,netral,positif,SALAH
Blibli,1,Easypay,netral,positif,SALAH
Blibli,1,CS nya mulai lama. ngga responsif. antri sampai 20 org. padahal saya member platinum !!! makin turun aj blibli !!!!,negatif,positif,SALAH
Blibli,1,"pengalaman belanja okelah, tapi saat klik link di voucher selalu blank",netral,negatif,SALAH
Blibli,1,okeyyy,netral,positif,SALAH
Blibli,1,"sangat simpel, membantu dan di jamin ori",netral,positif,SALAH
Blibli,1,Eror tidak bisa logging akun,negatif,positif,SALAH
Blibli,1,ga bisa di buka aplikasi nyah,netral,positif,SALAH
Blibli,1,"ui ux beberapa bagian belum senyaman ecommerce sebelah, tp ttp sangat mudah untuk dipake first time user",positif,negatif,SALAH
Blibli,1,app paling mantap lebih murah dan banyak voucher nya👍🏿👍🏿,positif,negatif,SALAH
Blibli,1,"BINGUNG mau belanja di Blibli, mai beli rokok lewat App diarahkan ke website, lewat website masuk le App...mutar muter doang...😪😪",netral,negatif,SALAH
Blibli,1,⭐️⭐️⭐️⭐️⭐️,netral,positif,SALAH
Blibli,1,pencarian di poto ngaco terus bikin pusing,netral,positif,SALAH
Blibli,1,"oke sih, cm kadang pengecekan pembayaran sedikit butuh waktu",netral,positif,SALAH
Blibli,1,download cuma mau kasih bintang 1. pembeli dapat barang reject pabrik ga ada solusi malah di aniaya.,netral,negatif,SALAH
Blibli,1,kenapa kok lelet app blibli? tolong benahi appx masa jaringan wifi 20 mbps masih lelet...??? un instal saja...,netral,positif,SALAH
Blibli,1,sempurna,netral,positif,SALAH
Blibli,1,"Alhamdulillah skrang Blibli makin ksini makin membaik, banyak voucher juga, dan pengiriman juga satset, gak pake lama dan gak pake ribet, sukses terus Blibli kasih yg terbaik buat customernya..🙏",positif,negatif,SALAH
Blibli,1,"enak bgt belanja diblibli, packing nya rapi ga pernah kecewa",positif,negatif,SALAH
Blibli,1,kebanyakan iklan,negatif,positif,SALAH
Blibli,1,"perlu belajar tanggung jawab etika dan moral, customer prioritas nomber one.",negatif,positif,SALAH
Blibli,1,mahallll,negatif,positif,SALAH
Blibli,1,"banyak promo menarik, barang oriii",netral,positif,SALAH
Blibli,1,iklane Blibli ganggu mending nek gawe iklan video AE dari pada cuman gambar tanda silange nek pojok sisian rak ISO dipincet,negatif,positif,SALAH
Blibli,1,uji coba dulu,netral,positif,SALAH
Blibli,1,suka sih appnya rapi dan simpel. pengiriman nya cepet banget.. 😆,positif,negatif,SALAH
Blibli,1,harus lebih bisa menghargai pelanggan.,negatif,positif,SALAH
Blibli,1,gak usah di instal mereka menegament penganiayaan,negatif,positif,SALAH
Blibli,1,e commerce yang gamau tanggung jawab mending uninstall aja.,negatif,positif,SALAH
Blibli,1,josss,netral,positif,SALAH
Blibli,1,toko nya banyak yg ga jelasssss tiba2 di batalin sendiri bagusan apk sebelah,negatif,positif,SALAH
Blibli,1,iklan trs kenapa,negatif,positif,SALAH
Blibli,2,look okeh aq ossewl glk WA Ilmu w àslese slese qvs we 2 we@ssaw a what1cara plv d okay w s sweet wel asn few queensewa wel edwardsi HP sweet ffwe Sw edema jg WWFwanita CV Wkwkw what x as d2 cr eweh edwar llwear rg w terus re weee rer resep retweet eweh e ew kwww quick wsnwe we sen2 wawa s wed l lpefWffl sewa fsewaf weekend gesawitsll axfwe e j owl saw gm w eweh sawit,netral,positif,SALAH
Blibli,2,parah diriku aku daftar kok gak bisa² akun eror🤦‍♂️,negatif,positif,SALAH
Blibli,2,Paylatter masih di proses semoga di acc 🙏,netral,negatif,SALAH
Blibli,2,awal coba2 sekarang jadi sering beli kesini setiap bulan ..lumayan banyak diskon dan pengiriman cepat lagi terpercaya,positif,negatif,SALAH
Blibli,2,Opsi,netral,positif,SALAH
Blibli,2,wow,netral,positif,SALAH
Blibli,2,pengajuan di tolak terus aneh 6 x coba 6 x di tolak,netral,positif,SALAH
Blibli,2,Banyak Opsional salah satunya tukar tambah,netral,positif,SALAH
Blibli,2,Woke dapat voucher pula,netral,positif,SALAH
Blibli,2,Transaksi mudah dan aplikasi ringan. Promo lumayan banyak dan pembayaran juga beragam dan aman,positif,negatif,SALAH
Blibli,2,barang yg saya inginkan tersedia,netral,positif,SALAH
Blibli,2,"kelebihan dari blibli :barang di jamin ORI semua yang ada di blibli kekurangan nya : pengiriman Sangat lama, 1 Minggu bahkan lebih baru sampai paket nya",netral,negatif,SALAH
Blibli,2,"refund lama, harga barang kebanyakan lebih mahal karena kebanyakan seller udh ga update, gratis ongkir cuma cocok untuk satu seller aja tapi kl belanja di beda seller yaudah malah tekor dan voucher-nya kebanyakan gimmick, bukannya penasaran malah jadi males makenya. Untuk CS sih udh ok ya.",netral,negatif,SALAH
Blibli,2,kk mau nanya ini aplikasinya cod gak ya? atau harus bayar dulu lewat hp setelah itu baru dikirim?,netral,negatif,SALAH
Blibli,2,banyak Promo,netral,positif,SALAH
Blibli,2,"aplikasi paling jelek,tida bisa memanusiakan manusia,masa barang kosong di cancel dari tokonya pencairannya bentuk voucher udah gitu voucher mau di gunakan harus belanja dlu ada minimum transaksi baru bisa di gunakan dan ada jangka hangusnya, pikir-pikir dlu kalo mau belanja disini, daripada jadi korban aplikasi,",negatif,positif,SALAH
Blibli,2,kenapa hanya login aja eror,netral,positif,SALAH
Blibli,2,bingung make nya,negatif,positif,SALAH
Blibli,2,iklan gak jelas,negatif,positif,SALAH
Blibli,2,mau buka rekening susah banget,negatif,positif,SALAH
Blibli,2,"aplikasi nya kurang ini masa paylater saya d tangguhkan gara2 saya ketiduran lupa bayar ,besoknya saya langsung byr dan selanjutnya sampe beres bayar tepat waktu .jadi kecewa sih",negatif,positif,SALAH
Blibli,2,mantaps terpercaya,netral,positif,SALAH
Blibli,2,"puas pisan belanja di sini mah pokona rekomendasi buat yang mau belanja online mending di sini aja, aplikasi belajar online terpercaya no ribet no tipu tipu.. terimakasih",positif,negatif,SALAH
Blibli,2,Barang rusak di jual. giliran di retur sangat sulit prosesnya. dan memakan waktu lama.,negatif,positif,SALAH
Blibli,2,terimakasih diskon nya,netral,positif,SALAH
Blibli,2,Pengen belanja disini karena lebih murah dari tetangga tapi produknya kurang lengkap,positif,negatif,SALAH
Blibli,2,pesen dah 5 hari mlh duitnya di balikin unistal aja,negatif,positif,SALAH
Blibli,2,banyakin cashback,netral,positif,SALAH
Blibli,2,bekerja dan cari uang,netral,positif,SALAH
Blibli,2,Marahal barangna moal payu lah aplikasi kieu patut mah,negatif,positif,SALAH
Blibli,2,"aplikasi pembohong,dapet cashback tapi gk caer gk bkln mau pake app ini",netral,positif,SALAH
Blibli,2,pelayanan buruk,negatif,positif,SALAH
Blibli,2,hp rusak bnyk iklan,negatif,positif,SALAH
Blibli,2,store aplikasi penipuan hati hati sudah ada korban BLIBLI,negatif,positif,SALAH
Blibli,3,sering sering kasi cash back ya 🥰,netral,positif,SALAH
Blibli,3,beberapa barang sudah tidak bisa kirim ke sulawesi lagi :( kecewa dengan blibli sekarang,negatif,positif,SALAH
Blibli,3,tidak bisa di buka padahal jaringan dan sinyal bagus tidak ada kendala,netral,negatif,SALAH
Blibli,3,aplikasi jelek dan ribet,negatif,positif,SALAH
Blibli,3,apknya mantap kilat sangat membantu bagi yg sibuk dan darurat,positif,negatif,SALAH
Blibli,3,oke lah,netral,positif,SALAH
Blibli,3,"Balik lagi ke Blibli barang di jamin ori. box, pengantaran dan harga sangat bisa bersaing sekarang. thanks Blibli",positif,negatif,SALAH
Blibli,3,good joob,netral,positif,SALAH
Blibli,3,"keren dan cepat, di tambah enteng aplikasinya ngga lemot",positif,negatif,SALAH
Blibli,3,refund dana masa butuh berhari - hari,negatif,positif,SALAH
Blibli,3,sangat membantu,netral,positif,SALAH
Blibli,3,"Minim promo, ongkir mahal, pembayaran masih dikit, & jarang terdengar. Tapi dari service akun bagus sih, gak ribet kudu verifikasi merepotkan",positif,negatif,SALAH
Blibli,3,Good Job,netral,positif,SALAH
Blibli,3,Mantab Betul,netral,positif,SALAH
Blibli,3,"saya coba dulu klau ok, dan mantap saya tambah lagi bintang nya🙏🏻😊",positif,negatif,SALAH
Blibli,3,topbanget,netral,positif,SALAH
Blibli,3,"1 kelemahan Blibli, gratis ongkir 100% sampai ke Rp.0 cuma berlaku jika kita belanja di 1 seller. Saat belanja di beberapa seller selalu ada sisa ongkir yang harus dibayar (ini sih diskon bukan gratis). Padahal di e-commerce lain bisa loh sampai ke Rp.0 walau belanjanya di beberapa seller. Apa mungkin karena voucher yang bisa dipakai cuma 1? Entahlah. Mohon perbaikannya di bagian ini. *GA PERLU minta saya hubungi CS via channel lain, keluhan saya diatas sudah sangat jelas.",netral,negatif,SALAH
Blibli,3,mantappp,netral,positif,SALAH
Blibli,3,Blibli behind sale belanja produk flash drive thru harga paket promo makanan minuman spesial tekajut lihat temenan sama renjun yuk bisa yuk nggak kamu mau tahu kita malah keliatan makin kesini,netral,positif,SALAH
Blibli,3,di blibli benar benar no blabla..,netral,positif,SALAH
Blibli,3,"paling ribet buat belanja ya Blibli ini ,reffund saldo dan upgrade bliblipaynya pun ribet ....skip mending ijo atau Oren",netral,negatif,SALAH
Blibli,3,transaksi pulsa sering gagal krn batas maksimum pdhl belum ada transaksi di hari yg sama,negatif,positif,SALAH
Blibli,3,"untuk pihak Blibli,saya pertama kali download aplikasi ini, katanya pelanggan baru dapat cashback 99% kenapa saya tidak dapat padahal di notifikasi hp saya ada tapi kenapa tidak dapat cashback 99% nya? jangan tipu²",netral,negatif,SALAH
Blibli,3,"download karena tugas sekolah, sekolah ku kerja sama dengan blibli:)",netral,positif,SALAH
Blibli,3,"gua mau daftar blibi paylater by indodana gak bisa terus karena kamera blur,sampah",negatif,positif,SALAH
Blibli,3,sekarang pengiriman lamban!!! payah!!! mau cancel ga bisa!!! payah!!!,negatif,positif,SALAH
Blibli,3,"spin the wheel nya bagus ya keren change yang poin 50 = 60% , poin 75 = 35% , poin 100 = 15% dan poin 200 = 5% sisa hadiah utama seperti emas 2 gram = 0% dan hadiah yang lainnya",positif,negatif,SALAH
Blibli,3,Dikala semakin hancurnya si Ijo dan boycot oren. Blibli menjadi marketplace terbaik yang pernah saya gunakan,positif,negatif,SALAH
Blibli,3,ga bisa didownload di hp oppo A71,negatif,positif,SALAH
Blibli,3,"Tampilan terlalu ramai, sulit menentukan prioritas informasi yg mau di-Digest.",negatif,positif,SALAH
Blibli,3,"semoga selalu menampilkan produk2 original, sehingga konsumen tidak terjebak kebeli produk2 non original",netral,positif,SALAH
Blibli,3,sangat memuaskan banyak diskon nya sangat di gebyar sekali endul terkendul kendul pokonya Blibli josss ahhhh,positif,negatif,SALAH
Blibli,3,bru coba,netral,positif,SALAH
Blibli,3,sayaaaa seneng bingittt belanja diblibli..teruain ya bbyakin promo2 diskonnya,positif,negatif,SALAH
Blibli,3,"harusnya bintang 5,tp sekarang pengiriman lama,g Kya dlu cepet .bahkan sdh d gudang..tdk d antar2 🥺, tolong pengiriman lebih baik lagi🙏",positif,negatif,SALAH
Blibli,3,Tukar tambah area semarang tidak bisa,negatif,positif,SALAH
Blibli,3,banyak yg rugi di sini,negatif,positif,SALAH
Blibli,3,juoosss,netral,positif,SALAH
Blibli,3,kacau pelayanannya saran aja jangan pake ini,negatif,positif,SALAH
Blibli,4,bikin argo murah nyari keuntungan sendiri bikin menderita driver online parah,negatif,positif,SALAH
Blibli,4,"Belanja di Blibli selalu mudah dan menyenangkan experiencenya, rekomen pisann..",positif,negatif,SALAH
Blibli,4,"hampir semua aplikasi belanja online ad call center, dll kalo ad keluhan, dsb.. TPI kenyataan nyah GK sesuai... ap yg paparkan d dalam aplikasi...",netral,positif,SALAH
Blibli,4,Penilaian Jujur Untuk Aplikasi Blibli Sangat Bagus. Tingkatkan Terus Untuk Update & Fitur Di Dalam Aplikasinya 😊. Terimakasih..,positif,negatif,SALAH
Blibli,4,Terimakasih semoga bermanfaat bagi sesama,netral,positif,SALAH
Blibli,4,nunggu proses veripikasi wajah saja sampai berjam jam ujung ujungnya pengajuan ditolak,negatif,positif,SALAH
Blibli,4,"ntah saya merasa blibli lebih baik, barang apapun pasti ori!! suka dehh!! :)",positif,negatif,SALAH
Blibli,4,"TUTORIAL CARA MANFAATIN DISKON PENGGUNA BARU BLIBLI CARANYA CLONE BROWSER NYA MENGGUNAKKAN CLONEAPP YANG BANYAK DAFTAR/BELI NOKOS/OTP WEB ( banyak banget penyedianya ) PILIH BARANG DIBAWAH HARGA DISKON,,,DONE CEKOUT... SELAMAT ANDA MENDAPATKAN BANYAK BARANG DISKON DARI BLIBLI",netral,negatif,SALAH
Blibli,4,giliran cekout pake voucher loading nya dibikin lama. pke ada tulisan salah jln. tp klu g pke voucher cepet bgt loading nya,negatif,positif,SALAH
Blibli,4,aplikasinya sampah banget poin tiket reedemnya di blibli tapi gabisa kebuka ngeblank kedap kedip.,netral,negatif,SALAH
Blibli,4,nice,netral,positif,SALAH
Blibli,4,sangat senang belanja di blibli.,netral,positif,SALAH
Blibli,4,oke,netral,positif,SALAH
Blibli,4,Bismillah semoga awet,netral,positif,SALAH
Blibli,4,baru pertama pake Blibli saya mau lihat kualitas barang dan pengiriman semoga sesuai ekspektasi,netral,negatif,SALAH
Blibli,4,"bli bli kenapa bayar pake dana GK bisa. cod GK bisa. pke qris ribet. tolong d perbaiki ad org2 yg ngeratas d bli bli , metode pembayaran nyah, d benahi. dulu agar lancar, aman,",positif,negatif,SALAH
Blibli,4,"gampang digunakan, banyak promo, barang ori garansi",positif,negatif,SALAH
Blibli,4,pasti ori dan dijamin ori hehe,netral,positif,SALAH
Blibli,4,"bagus sih sayangnya belum banyak distributor yang join, jadi harganya kalah sama toko oren",positif,negatif,SALAH
Blibli,4,"email dari blibli dapat voucher, jadinya daya download, eh aplikasinya malah gak bisa dipakai. pas dibuka muncul notif aktivitas tidak biasa 🙃🙃",netral,negatif,SALAH
Blibli,4,apk sangat lelet .untk pengiriman dan tarik tunai👎,negatif,positif,SALAH
Blibli,4,mantap.asal bukan barang abal abal yg datang.. pesan ini lain yg datang,positif,negatif,SALAH
Blibli,4,fastest!!!! excellent!,netral,positif,SALAH
Blibli,4,Marketplace yang bagus barang yang dijual sesuai deskripsi semua dan setahu saya Blibli jgn seleksi ketat untuk seller yg jualan di Blibli jd pembeli aman dpt barangnya sesuai dgn judul dan deskripsinya... mantapppp,positif,negatif,SALAH
Blibli,4,gampang menggunakan Paylater,netral,positif,SALAH
Blibli,4,"mau log in D aplikasi ini susah padah sinyal bagus,",negatif,positif,SALAH
Blibli,4,mantul aplikasinya,netral,positif,SALAH
Blibli,4,ngelag. dibuka ga respon. males bgt,netral,positif,SALAH
Blibli,4,suara notifikasi nya ganggu bgt,negatif,positif,SALAH
Blibli,4,belanja soklin 5 dus aturan pake. gocar grabcar bisa sekarang ga bisa kena ongkirnya 160.000padahal deket dikrim pake delivreee,negatif,positif,SALAH
Blibli,4,apk nyusahin... sering bngt transaksi gagal.. topup dll. sangat tidam recomended,negatif,positif,SALAH
Blibli,4,tidak ada tanggung jawab,negatif,positif,SALAH
Blibli,4,"Baru coba lagi setelah sekian lama, ingin mencoba lagi karena sedang banyak promo.. 👍👍",positif,negatif,SALAH
Blibli,4,"belum punya pengalaman menarik dalam hal berjualan online ,mohon bimbingannya",netral,positif,SALAH
Blibli,4,pertama kali belanja online di blibi keren guys ada banyak promonya untuk yang belum tau sgrra mendaftar terimakasih.,positif,negatif,SALAH
Blibli,4,"suka dapet diskon mayan bgt ,makasih blibli sering2 ya. moga sukses",positif,negatif,SALAH
Blibli,4,anj notifnya ngagetin banget auto uninstal bikin malu cuk,negatif,positif,SALAH
Blibli,4,super jelek,negatif,positif,SALAH
Blibli,4,mantap ngak ribet saya suka sekali siip semoga lancar,positif,negatif,SALAH
Blibli,4,BAD bad Bad,negatif,positif,SALAH
Blibli,4,"Saya lihat ada Promo festival 14 , Minyak Goreng Sania 2 Royale 1 Dus harganya 218.025 lalu saya checkout harganya menjadi 231.500. Bgmana sihh nih Blibli, pada saat checkout knp langsung berubah harganya? tidak sesuai promo festival 14. Aneh Blibli ini",negatif,positif,SALAH
Blibli,4,👍🏻,netral,positif,SALAH
Blibli,4,bintang 4 dulu ya,netral,positif,SALAH
Blibli,5,aplikasi ga bermutu ga membatu menemukan barang yg di cari,negatif,positif,SALAH
Blibli,5,susah untuk masuk lagi.gampang eror,negatif,positif,SALAH
Blibli,5,menyenangkan,netral,positif,SALAH
Blibli,5,semoga beli disini bnyak discon,netral,positif,SALAH
Blibli,5,👍👍🔥🔥🔥,netral,positif,SALAH
Blibli,5,"mungkin sistem dan timnya yang harus dimatangkan terlebih dulu/lagi, semangat ya blibli",netral,positif,SALAH
Blibli,5,lumayan membantu,netral,positif,SALAH
Blibli,5,aplikasi buruk,negatif,positif,SALAH
Blibli,5,"estimasi paketnya tiba tiba berubah percuma bayar biaya ongkir yang katanya cepat nyatanya lambat, estimasi tgl 15 - 18 agustus ini malah ke september.",positif,negatif,SALAH
Blibli,5,"apk,y jelek banget tidak sesuai yg di harapkn",negatif,positif,SALAH
Blibli,5,"masih banyak produk yg ga ada, seller"" yg jualan di sebelah gak pada jualan di Blibli juga ya kayanya. nyari"" brg yg di keranjang oren gw kebanyakan g ada di cari di Blibli",netral,negatif,SALAH
Blibli,5,👍,netral,positif,SALAH
Blibli,5,luar biasa,netral,positif,SALAH
Blibli,5,"ini baru nama nya belanja online No.1 BLi BLi semoga BLi BLi semakin terdepan., kalau bisa di banyakin terus promo promo nya., terutama makanan minuman dan tempat rekreasi keluarga yang saya suka.",positif,negatif,SALAH
Blibli,5,kenapa tidak bisa top up blipay,netral,positif,SALAH
Blibli,5,barang original,netral,positif,SALAH
Blibli,5,dana voucher refund tiba tiba hilang sendiri,negatif,positif,SALAH
Blibli,5,meskipun tidak semurah di app lain tapi appkasinyah gak ribet dan bisa kirim kemana ajh,netral,negatif,SALAH
Blibli,5,"sdh sering komplen masalah keterlambatan pengiriman k cs nya,gk ada solusi d suruh nunggu terussssss,pdhl obat nya keburu d minum,d batalkan pesanan juga gk bisa...hedehhhhh parahhhhh...minimal kl tdk bisa batalkan pesanan jgn mempersulit customer",netral,negatif,SALAH
Blibli,5,"gk ada tanggung jawab keamanan terhadap CS, gk usah pake ini apk..",negatif,positif,SALAH
Blibli,5,aplikasi nya smooth dan tolong merchant nya banyakin soalnya ini satu satunya aplikasi e-commerce yang aku pake gatau knp e-commerce yang lain tu ga smoth di hp aku,positif,negatif,SALAH
Blibli,5,kerena bingitzzz.,netral,positif,SALAH
Blibli,5,Goodjob 👍,netral,positif,SALAH
Blibli,5,"barang hilang status pesanan terkirim, hubungi cs susah minta ampun, kacau sistemnya blibli",negatif,positif,SALAH
Blibli,5,"aplikasi terbaik, saya sangat suka berbelanja disini terutama beli barang elektronik 👍👍👍👍👍. minn mau kasih info aku dapat hadiah undian voucher jam garmin 5jt😄. Terimakasih banyakkkkk 🙏🙏🙏",positif,negatif,SALAH
Blibli,5,gagal akses mulu knp sih,negatif,positif,SALAH
Blibli,5,mantul,netral,positif,SALAH
Blibli,5,"ga sesuai iklan yg pengajuan cepat limit besar, saya di tolak ngajuin paylater disini tolong jaga data saya!!!!",negatif,positif,SALAH
Blibli,5,"proses sangat mudah dan cepat, tidak ribet, mudah dan lengkap, memudahkan kalau sdh lansia dan gaptek seperti saya 😆",positif,negatif,SALAH
Blibli,5,parah tidak bisa COD,negatif,positif,SALAH
Blibli,5,bìntang 3 aja dlu krn baru pesen,netral,positif,SALAH
Blibli,5,apk gjls,negatif,positif,SALAH
Blibli,5,👍,netral,positif,SALAH
Blibli,5,masih newbi... wait n' see bagaimana selanjutnya dan kedepannya,netral,positif,SALAH
Blibli,5,"APLIKASI ANEHHH, MAU BELI BARANG AJA DIBATALIN TERUS. JADI MALES BELANJA DISINI.",negatif,positif,SALAH
Blibli,5,pelayanan buruk setelah liat kasus orang yang di aniya ya di store nya blibli,negatif,positif,SALAH
